Không có,bình thường,,
Khó tiếp thu,tệ,,
đường truyền internet chậm gây lag khi đang học,tệ,,
Đôi khi đường truyền mạng không ổn định ảnh hưởng đến buổi học,tệ,,
Không,bình thường,,
Mạng chập chờn,tệ,,
đường truyền,bình thường,,
Sợ cúp điện ,tệ,,
Đường truyền hay gặp lỗi,tệ,,
không có,bình thường,,
Dễ mất kết nội mạng,tệ,,
.,không liên quan,,
không,bình thường,,
Không,bình thường,,
"Nhiều lúc bị rớt mạng, lỗi,... thiết bị hết pin, mỏi mắt,...",tệ,,
Không,bình thường,,
Khong,bình thường,,
cúp điện,bình thường,,
Không có,bình thường,,
mạng internet,tệ,,
"Đường truyền, Internet, các tác động xung quanh",tệ,,
không có,bình thường,,
Dạ không ,bình thường,,
Dạ buồn,tệ,,
.,không liên quan,,
đường truyền internet,tệ,,
ko,bình thường,,
Không có,bình thường,,
Không được trực tiếp giảng dạy ,tệ,,
mạng yếu ,tệ,,
Mất mạng,tệ,,
Không,bình thường,,
Dễ mất tập trung,tệ,,
Không có ,bình thường,,
Dễ mất kết nối ,tệ,,
mạng si đa,tệ,,
"Khó làm việc nhóm , đường truyền không ổn định",tệ,,
khó hiểu bài,tệ,,
không,bình thường,,
Không có,bình thường,,
"Mạng yếu, mic hư,...",tệ,,
Mạng lag,tệ,,
đang học cúp điện,tệ,,
khó trao đổi ,tệ,,
0,không liên quan,,
mạng yếu,tệ,,
nếu bị mất kết nối internet thì sẽ không thể học trực tuyến được,tệ,,
không được trao đổi nhóm như học trên trường,tệ,,
cúp điện,tệ,,
Mất điện đột xuất.,tệ,,
ko,bình thường,,
rớt mạng,tệ,,
Không có ạ,bình thường,,
mạng ,tệ,,
Internet không ổn định,tệ,,
đường truyền internet,tệ,,
Mạng lag,tệ,,
"Mạng lag , loa bị nhiễu...",tệ,,
"Hó tương tác với giáo viên, bạn bè",tệ,,
Không có,bình thường,,
đường truyền internet,tệ,,
đường truyền internet không ổn định,tệ,,
gf,tệ,,
Đường truyền mạng không ổn định,tệ,,
tiếp thu bài khó khăn hơn,tệ,,
"Đôi lúc bị mất mạng, máy hỏng đột xuất",tệ,,
mạng yếu,tệ,,
Interner,tệ,,
"kết nối đôi lúc rất yêu, việc giao tiếp giữa thầy và trò ko thật sự tốt như học trên lớp",rất tệ,,
"tại khác lớp nên buộc làm nhóm chung với những thành phần lười biếng, yêu kém dẫn đến kết quả học tập thấp",rất tệ,,
Đường truyền Internet không ổn định trong quá trình học trực tuyến,tệ,,
K ,bình thường,,
không,bình thường,,
không có mạng,tệ,,
Internet yếu,tệ,,
"dễ phân tâm, mạng ảnh hưởng đến việc học khá lớn",rất tệ,,
mạng wifi thường xuyên bị lag gây ảnh hưởng đến quá trình học tập,rất tệ,,
rớt mạng,tệ,,
mất mạng,tệ,,
kết nối mạng không ổn định ,tệ,,
Khó hiểu bài,tệ,,
Hỏi bài tập,,,
"Mạng lag, thiết bị có vấn đề",tệ,,
khó trao đổi với bạn,tệ,,
  mạng chập trờn,tệ,,
T,,,
khó trao đổi với nhóm và bạn,tệ,,
Internet,không liên quan,,
Kiến thức,bình thường,,
sdường truyền,không liên quan,,
không hiểu bài,tệ,,
.,không liên quan,,
Khong,bình thường,,
Rớt mạng,tệ,,
Không có ạ ,bình thường,,
Đường truyền mạng yếu,tệ,,
"Một số vấn đề về mạng,...",tệ,,
mất mạng,tệ,,
Không có ý kiến khác.,bình thường,,
mạng yếu lag chập chờn,tệ,,
Không,bình thường,,
Không có,bình thường,,
những khó khăn khi đang học thị mạng bị lag,tệ,,
không,bình thường,,
Ok,tốt,,
mạng wifi dữ liệu bị yếu dễ bị out lớp,tệ,,
ko,bình thường,,
Mạng kém ,tệ,,
khong,bình thường,,
H,không liên quan,,
Khó tiếp thu,tệ,,
Không có,bình thường,,
Không có,bình thường,,
hay mất mạng,tệ,,
Đường truyền internet.,tệ,,
.,không liên quan,,
tiếp thu bài không hiệu quả,tệ,,
không,bình thường,,
khoonh có,bình thường,,
mạng không ổn định,tệ,,
Ko có ý kiến,bình thường,,
Khó tiếp thu,tệ,,
Không có,bình thường,,
Mạng internet,tệ,,
Không có,bình thường,,
"dễ bị mạng yếu ảnh hưởng, nhiều khó khăn khác",tệ,,
Mạng internet không ổn định,tệ,,
K,bình thường,,
"Mất kết nối, cúp điện",tệ,,
quản lý thời gian,tệ,,
không,bình thường,,
"Đường truyền đôi khi không ổn định, phải nghỉ do tiêm vacxin",tệ,,
Mất tập trung,tệ,,
Ko,bình thường,,
khó tiếp thu kiến thức,tệ,,
Không có,bình thường,,
không được học trực tiếp,tệ,,
Ko,bình thường,,
Wifi kém hư pin đt,tệ,,
không,bình thường,,
bình thường,bình thường,,
Nhiều lúc Internet chậm ,tệ,,
